ts,te,td,sa,da,sp,dp,pr,flg,fwd,stos,ipkt,ibyt,opkt,obyt,in,out,sas,das,smk,dmk,dtos,dir,nh,nhb,svln,dvln,ismc,odmc,idmc,osmc,mpls1,mpls2,mpls3,mpls4,mpls5,mpls6,mpls7,mpls8,mpls9,mpls10,cl,sl,al,ra,eng,exid,tr
2012-05-29 13:20:07,2012-05-29 13:20:09,1.588,192.168.0.250,184.82.139.38,50850,3178,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:59.800
2012-05-29 14:09:33,2012-05-29 14:09:35,1.599,192.168.0.250,184.82.139.38,51146,3080,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:02.067
2012-05-29 10:13:08,2012-05-29 10:13:09,1.512,192.168.0.251,184.82.139.38,49854,3080,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:53.050
2012-05-29 12:57:21,2012-05-29 12:57:23,1.580,192.168.0.251,184.82.139.38,50727,3080,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:58.883
2012-05-29 15:58:58,2012-05-29 15:58:58,0.047,192.168.0.250,8.8.8.8,62682,53,UDP,........,0,0,2,130,1,81,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:07.916
2012-05-29 07:24:55,2012-05-29 07:24:56,1.619,192.168.0.250,184.82.139.38,49187,3080,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:49.592
2012-05-29 12:47:37,2012-05-29 12:47:39,1.562,192.168.0.251,184.82.139.38,50659,3178,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:58.533
2012-05-29 11:43:05,2012-05-29 11:43:05,0.047,192.168.0.250,8.8.8.8,62111,53,UDP,........,0,0,2,130,1,81,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:56.083
2012-05-29 13:08:07,2012-05-29 13:08:09,1.553,192.168.0.251,184.82.139.38,50801,3080,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:59.258
2012-05-29 12:48:37,2012-05-29 12:48:37,0.051,192.168.0.251,8.8.8.8,56797,53,UDP,........,0,0,2,130,1,81,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:58.533
2012-05-29 09:15:19,2012-05-29 09:15:21,1.578,192.168.0.250,184.82.139.38,49628,3080,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:51.858
2012-05-29 16:16:09,2012-05-29 16:16:10,1.576,192.168.0.250,184.82.139.38,51905,3178,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:09.608
2012-05-29 12:30:39,2012-05-29 12:30:41,1.576,192.168.0.250,184.82.139.38,50554,3080,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:58.025
2012-05-29 09:45:20,2012-05-29 09:45:22,1.516,192.168.0.251,184.82.139.38,49743,3080,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:52.492
2012-05-29 15:04:38,2012-05-29 15:04:40,2.277,192.168.0.250,184.82.139.38,51476,3178,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:04.550
2012-05-29 14:11:08,2012-05-29 14:11:10,1.615,192.168.0.251,184.82.139.38,51239,3178,TCP,......S.,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:02.067
2012-05-29 13:42:20,2012-05-29 13:42:32,11.564,192.168.0.251,46.105.227.69,51036,80,TCP,...AP.SF,0,0,18,1174,5,373,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:00.750
2012-05-29 12:10:32,2012-05-29 12:10:33,0.057,192.168.0.251,8.8.8.8,58572,53,UDP,........,0,0,2,132,1,82,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:57.300
2012-05-29 08:41:31,2012-05-29 08:41:31,0.049,192.168.0.250,8.8.8.8,52407,53,UDP,........,0,0,2,130,1,81,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:51.133
2012-05-29 12:57:07,2012-05-29 12:57:09,1.587,192.168.0.251,184.82.139.38,50724,3178,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:58.883
2012-05-29 11:27:56,2012-05-29 11:27:57,0.587,192.168.0.251,205.251.133.247,50159,80,TCP,...AP.SF,0,0,10,1310,5,2699,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:55.500
2012-05-29 13:30:18,2012-05-29 13:30:25,6.779,192.168.0.251,46.105.227.69,50954,80,TCP,...AP.SF,0,0,12,934,5,373,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:00.308
2012-05-29 10:48:26,2012-05-29 10:48:27,1.576,192.168.0.251,184.82.139.38,49995,3080,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:53.925
2012-05-29 16:19:00,2012-05-29 16:19:00,0.051,192.168.0.250,8.8.8.8,54717,53,UDP,........,0,0,2,130,1,81,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:09.608
2012-05-29 15:27:50,2012-05-29 15:27:51,1.504,192.168.0.251,184.82.139.38,51773,3080,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:05.500
2012-05-29 16:03:28,2012-05-29 16:03:29,0.047,192.168.0.250,8.8.8.8,64815,53,UDP,........,0,0,2,130,1,81,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:08.341
2012-05-29 16:14:54,2012-05-29 16:14:54,0.052,192.168.0.251,8.8.8.8,49197,53,UDP,........,0,0,2,130,1,81,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:09.166
2012-05-29 11:27:58,2012-05-29 11:27:59,1.364,192.168.0.250,205.251.133.247,50187,80,TCP,...AP.SF,0,0,50,2876,37,52213,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:55.500
2012-05-29 15:53:37,2012-05-29 15:53:39,1.547,192.168.0.251,184.82.139.38,51955,3080,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:07.500
2012-05-29 14:38:08,2012-05-29 14:38:10,1.579,192.168.0.251,184.82.139.38,51427,3178,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:03.192
2012-05-29 10:22:56,2012-05-29 10:22:57,1.581,192.168.0.250,184.82.139.38,49898,3080,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:53.275
2012-05-29 07:48:57,2012-05-29 07:48:57,0.047,192.168.0.250,8.8.8.8,50206,53,UDP,........,0,0,2,130,1,81,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:50.000
2012-05-29 07:25:52,2012-05-29 07:25:53,0.061,192.168.0.251,8.8.8.8,51064,53,UDP,........,0,0,2,130,1,81,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:49.592
2012-05-29 16:06:53,2012-05-29 16:06:54,0.050,192.168.0.251,8.8.8.8,63380,53,UDP,........,0,0,2,130,1,81,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:08.741
2012-05-29 14:01:17,2012-05-29 14:01:18,0.050,192.168.0.250,8.8.8.8,64780,53,UDP,........,0,0,2,130,1,81,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:01.625
2012-05-29 11:06:58,2012-05-29 11:06:59,1.582,192.168.0.251,184.82.139.38,50069,3080,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:54.733
2012-05-29 12:03:15,2012-05-29 12:03:15,0.049,192.168.0.251,8.8.8.8,50232,53,UDP,........,0,0,2,128,1,80,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:56.917
2012-05-29 07:54:10,2012-05-29 07:54:12,1.574,192.168.0.251,184.82.139.38,49299,3080,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:50.200
2012-05-29 09:05:16,2012-05-29 09:05:16,0.050,192.168.0.251,8.8.8.8,52065,53,UDP,........,0,0,2,130,1,81,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:51.658
2012-05-29 15:12:08,2012-05-29 15:12:08,0.050,192.168.0.250,8.8.8.8,62679,53,UDP,........,0,0,2,130,1,81,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:04.750
2012-05-29 08:52:47,2012-05-29 08:52:49,1.570,192.168.0.250,184.82.139.38,49538,3080,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:51.358
2012-05-29 16:14:50,2012-05-29 16:14:50,0.057,192.168.0.251,8.8.8.8,59564,53,UDP,........,0,0,2,132,1,82,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:09.166
2012-05-29 13:38:10,2012-05-29 13:38:10,0.048,192.168.0.251,8.8.8.8,59840,53,UDP,........,0,0,2,130,1,81,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:00.550
2012-05-29 14:05:52,2012-05-29 14:05:52,0.049,192.168.0.251,8.8.8.8,59168,53,UDP,........,0,0,2,132,1,82,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:01.858
2012-05-29 13:50:11,2012-05-29 14:28:45,2313.684,192.168.0.251,8.8.8.8,59225,53,UDP,........,0,0,4,260,2,162,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:01.192
2012-05-29 12:21:37,2012-05-29 12:21:37,0.050,192.168.0.250,8.8.8.8,63858,53,UDP,........,0,0,2,130,1,81,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:57.667
2012-05-29 07:51:10,2012-05-29 07:51:11,1.581,192.168.0.251,184.82.139.38,49287,3080,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:50.100
2012-05-29 08:42:16,2012-05-29 08:42:17,0.069,192.168.0.250,8.8.8.8,53034,53,UDP,........,0,0,2,130,1,81,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:51.133
2012-05-29 14:03:07,2012-05-29 14:03:08,0.049,192.168.0.250,8.8.8.8,50193,53,UDP,........,0,0,2,130,1,81,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:01.625
2012-05-29 10:20:08,2012-05-29 10:20:10,1.565,192.168.0.251,184.82.139.38,49882,3080,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:53.275
2012-05-29 09:59:36,2012-05-29 09:59:38,1.507,192.168.0.251,184.82.139.38,49800,3080,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:52:52.825
2012-05-29 14:34:08,2012-05-29 14:34:08,0.110,192.168.0.250,8.8.8.8,53487,53,UDP,........,0,0,2,130,1,81,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:02.933
2012-05-29 14:19:14,2012-05-29 14:19:15,1.598,192.168.0.251,184.82.139.38,51296,3080,TCP,...A.R..,0,0,6,304,3,120,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,17/1,0,2023-10-04 12:53:02.508
